HCPCS,MOD,PROCSTAT,CARRIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
93892,TC,A,01112,53,138.24,138.24
93892,TC,A,01112,54,119.57,119.57
93892,TC,A,01112,55,119.53,119.53
93892,TC,A,01112,56,119.53,119.53
93892,TC,A,01112,57,119.53,119.53
93892,TC,A,01112,58,119.53,119.53
93892,TC,A,01112,59,119.53,119.53
93892,TC,A,01112,60,119.53,119.53
93892,TC,A,01112,61,119.53,119.53
93892,TC,A,01112,62,119.62,119.62
93892,TC,A,01112,63,120.42,120.42
93892,TC,A,01112,64,124.22,124.22
93892,TC,A,01112,65,142.84,142.84
93892,TC,A,01112,66,129.57,129.57
93892,TC,A,01112,67,127.56,127.56
93892,TC,A,01112,68,119.53,119.53
93892,TC,A,01112,69,119.53,119.53
93892,TC,A,01112,70,119.53,119.53
93892,TC,A,01112,71,119.54,119.54
93892,TC,A,01112,72,126.23,126.23
93892,TC,A,01112,73,120.98,120.98
93892,TC,A,01112,74,127.34,127.34
93892,TC,A,01112,75,119.53,119.53
93892,TC,A,01182,17,131.62,131.62
93892,TC,A,01182,18,131.41,131.41
93892,TC,A,01182,26,131.41,131.41
93892,TC,A,01182,71,119.54,119.54
93892,TC,A,01182,72,126.23,126.23
93892,TC,A,01182,73,120.98,120.98
93892,TC,A,01182,74,127.34,127.34
93892,TC,A,01212,01,127.81,127.81
93892,TC,A,01312,00,111.92,111.92
93892,TC,A,02102,01,124.91,124.91
93892,TC,A,02202,00,99.42,99.42
93892,TC,A,02302,01,118.33,118.33
93892,TC,A,02302,99,106.96,106.96
93892,TC,A,02402,02,130.78,130.78
93892,TC,A,02402,99,113.15,113.15
93892,TC,A,03102,00,107.47,107.47
93892,TC,A,03202,01,111.99,111.99
93892,TC,A,03302,01,111.69,111.69
93892,TC,A,03402,02,111.65,111.65
93892,TC,A,03502,09,103.28,103.28
93892,TC,A,03602,21,111.83,111.83
93892,TC,A,04112,01,115.52,115.52
93892,TC,A,04212,05,101.69,101.69
93892,TC,A,04312,00,99.12,99.12
93892,TC,A,04412,09,112.88,112.88
93892,TC,A,04412,11,113.98,113.98
93892,TC,A,04412,15,113.89,113.89
93892,TC,A,04412,18,114.08,114.08
93892,TC,A,04412,20,104.41,104.41
93892,TC,A,04412,28,110.75,110.75
93892,TC,A,04412,31,116.21,116.21
93892,TC,A,04412,99,105.86,105.86
93892,TC,A,05102,00,101.30,101.30
93892,TC,A,05202,00,101.67,101.67
93892,TC,A,05302,01,108.30,108.30
93892,TC,A,05302,02,107.30,107.30
93892,TC,A,05302,99,95.90,95.90
93892,TC,A,05402,00,101.47,101.47
93892,TC,A,06102,12,105.34,105.34
93892,TC,A,06102,15,118.43,118.43
93892,TC,A,06102,16,116.55,116.55
93892,TC,A,06102,99,102.58,102.58
93892,TC,A,06202,00,112.98,112.98
93892,TC,A,06302,00,105.95,105.95
93892,TC,A,07102,13,95.98,95.98
93892,TC,A,07202,01,106.11,106.11
93892,TC,A,07202,99,98.48,98.48
93892,TC,A,07302,00,95.65,95.65
93892,TC,A,08102,00,101.63,101.63
93892,TC,A,08202,01,111.33,111.33
93892,TC,A,08202,99,102.40,102.40
93892,TC,A,09102,03,112.85,112.85
93892,TC,A,09102,04,115.35,115.35
93892,TC,A,09102,99,106.00,106.00
93892,TC,A,09202,20,112.77,112.77
93892,TC,A,09202,50,112.77,112.77
93892,TC,A,10112,00,99.39,99.39
93892,TC,A,10212,01,111.65,111.65
93892,TC,A,10212,99,99.50,99.50
93892,TC,A,10312,35,100.21,100.21
93892,TC,A,11202,01,101.37,101.37
93892,TC,A,11302,00,110.84,110.84
93892,TC,A,11402,16,96.02,96.02
93892,TC,A,11502,00,103.98,103.98
93892,TC,A,12102,01,114.23,114.23
93892,TC,A,12202,01,136.62,136.62
93892,TC,A,12302,01,122.58,122.58
93892,TC,A,12302,99,115.81,115.81
93892,TC,A,12402,01,133.05,133.05
93892,TC,A,12402,99,126.58,126.58
93892,TC,A,12502,01,120.79,120.79
93892,TC,A,12502,99,104.84,104.84
93892,TC,A,13102,00,124.51,124.51
93892,TC,A,13202,01,133.59,133.59
93892,TC,A,13202,02,136.26,136.26
93892,TC,A,13202,03,121.75,121.75
93892,TC,A,13282,99,106.41,106.41
93892,TC,A,13292,04,136.24,136.24
93892,TC,A,14112,03,111.98,111.98
93892,TC,A,14112,99,101.72,101.72
93892,TC,A,14212,01,133.16,133.16
93892,TC,A,14212,99,119.00,119.00
93892,TC,A,14312,40,116.56,116.56
93892,TC,A,14412,01,117.34,117.34
93892,TC,A,14512,50,112.62,112.62
93892,TC,A,15102,00,97.76,97.76
93892,TC,A,15202,00,102.42,102.42
93893,,A,01112,05,217.70,217.70
93893,,A,01112,06,217.70,217.70
93893,,A,01112,07,217.70,217.70
93893,,A,01112,09,223.58,223.58
93893,,A,01112,17,196.97,196.97
93893,,A,01112,18,197.65,197.65
93893,,A,01112,26,197.65,197.65
93893,,A,01112,51,205.19,205.19
93893,,A,01112,52,213.84,213.84
93893,,A,01112,53,205.19,205.19
93893,,A,01112,54,183.17,183.17
93893,,A,01112,55,182.60,182.60
93893,,A,01112,56,182.60,182.60
93893,,A,01112,57,182.60,182.60
93893,,A,01112,58,182.60,182.60
93893,,A,01112,59,182.60,182.60
93893,,A,01112,60,182.60,182.60
93893,,A,01112,61,182.60,182.60
93893,,A,01112,62,183.23,183.23
93893,,A,01112,63,184.01,184.01
93893,,A,01112,64,189.16,189.16
93893,,A,01112,65,211.67,211.67
93893,,A,01112,66,194.84,194.84
93893,,A,01112,67,192.50,192.50
93893,,A,01112,68,182.60,182.60
93893,,A,01112,69,182.60,182.60
93893,,A,01112,70,182.60,182.60
93893,,A,01112,71,182.66,182.66
93893,,A,01112,72,190.77,190.77
93893,,A,01112,73,184.28,184.28
93893,,A,01112,74,192.12,192.12
93893,,A,01112,75,182.60,182.60
93893,,A,01182,17,196.97,196.97
93893,,A,01182,18,197.65,197.65
93893,,A,01182,26,197.65,197.65
93893,,A,01182,71,182.66,182.66
93893,,A,01182,72,190.77,190.77
93893,,A,01182,73,184.28,184.28
93893,,A,01182,74,192.12,192.12
93893,,A,01212,01,191.60,191.60
93893,,A,01312,00,174.09,174.09
93893,,A,02102,01,208.77,208.77
93893,,A,02202,00,157.99,157.99
93893,,A,02302,01,181.04,181.04
93893,,A,02302,99,167.16,167.16
93893,,A,02402,02,196.53,196.53
93893,,A,02402,99,174.70,174.70
93893,,A,03102,00,168.15,168.15
93893,,A,03202,01,174.36,174.36
93893,,A,03302,01,172.29,172.29
93893,,A,03402,02,171.99,171.99
93893,,A,03502,09,163.57,163.57
93893,,A,03602,21,173.24,173.24
93893,,A,04112,01,177.63,177.63
93893,,A,04212,05,162.19,162.19
93893,,A,04312,00,158.49,158.49
93893,,A,04412,09,175.20,175.20
93893,,A,04412,11,176.06,176.06
93893,,A,04412,15,176.36,176.36
93893,,A,04412,18,177.05,177.05
93893,,A,04412,20,164.27,164.27
93893,,A,04412,28,171.98,171.98
93893,,A,04412,31,177.87,177.87
93893,,A,04412,99,165.94,165.94
93893,,A,05102,00,160.09,160.09
93893,,A,05202,00,160.76,160.76
93893,,A,05302,01,169.37,169.37
93893,,A,05302,02,168.23,168.23
93893,,A,05302,99,154.84,154.84
93893,,A,05402,00,159.97,159.97
93893,,A,06102,12,167.51,167.51
93893,,A,06102,15,182.66,182.66
93893,,A,06102,16,181.29,181.29
93893,,A,06102,99,163.20,163.20
93893,,A,06202,00,173.52,173.52
93893,,A,06302,00,165.27,165.27
93893,,A,07102,13,154.11,154.11
93893,,A,07202,01,167.73,167.73
93893,,A,07202,99,158.55,158.55
93893,,A,07302,00,153.72,153.72
93893,,A,08102,00,160.47,160.47
93893,,A,08202,01,174.34,174.34
93893,,A,08202,99,162.58,162.58
93893,,A,09102,03,176.46,176.46
93893,,A,09102,04,181.00,181.00
93893,,A,09102,99,167.60,167.60
93893,,A,09202,20,174.60,174.60
93893,,A,09202,50,174.60,174.60
93893,,A,10112,00,158.47,158.47
93893,,A,10212,01,173.32,173.32
93893,,A,10212,99,159.18,159.18
93893,,A,10312,35,159.01,159.01
93893,,A,11202,01,160.59,160.59
93893,,A,11302,00,172.18,172.18
93893,,A,11402,16,155.69,155.69
93893,,A,11502,00,163.91,163.91
93893,,A,12102,01,176.62,176.62
93893,,A,12202,01,204.96,204.96
93893,,A,12302,01,187.75,187.75
93893,,A,12302,99,178.73,178.73
93893,,A,12402,01,199.95,199.95
93893,,A,12402,99,191.81,191.81
93893,,A,12502,01,185.47,185.47
93893,,A,12502,99,165.33,165.33
93893,,A,13102,00,189.67,189.67
93893,,A,13202,01,202.79,202.79
93893,,A,13202,02,206.74,206.74
93893,,A,13202,03,186.99,186.99
93893,,A,13282,99,166.55,166.55
93893,,A,13292,04,207.07,207.07
93893,,A,14112,03,172.99,172.99
93893,,A,14112,99,161.07,161.07
93893,,A,14212,01,199.92,199.92
93893,,A,14212,99,182.72,182.72
93893,,A,14312,40,178.99,178.99
93893,,A,14412,01,180.91,180.91
93893,,A,14512,50,173.57,173.57
93893,,A,15102,00,156.82,156.82
93893,,A,15202,00,162.70,162.70
93893,TC,A,01112,05,148.14,148.14
93893,TC,A,01112,06,148.14,148.14
93893,TC,A,01112,07,148.14,148.14
93893,TC,A,01112,09,152.81,152.81
93893,TC,A,01112,17,131.62,131.62
93893,TC,A,01112,18,131.41,131.41
93893,TC,A,01112,26,131.41,131.41
93893,TC,A,01112,51,138.24,138.24
93893,TC,A,01112,52,145.03,145.03
93893,TC,A,01112,53,138.24,138.24
93893,TC,A,01112,54,119.57,119.57
93893,TC,A,01112,55,119.53,119.53
93893,TC,A,01112,56,119.53,119.53
93893,TC,A,01112,57,119.53,119.53
93893,TC,A,01112,58,119.53,119.53
93893,TC,A,01112,59,119.53,119.53
93893,TC,A,01112,60,119.53,119.53
93893,TC,A,01112,61,119.53,119.53
93893,TC,A,01112,62,119.62,119.62
93893,TC,A,01112,63,120.42,120.42
93893,TC,A,01112,64,124.22,124.22
93893,TC,A,01112,65,142.84,142.84
93893,TC,A,01112,66,129.57,129.57
93893,TC,A,01112,67,127.56,127.56
93893,TC,A,01112,68,119.53,119.53
93893,TC,A,01112,69,119.53,119.53
93893,TC,A,01112,70,119.53,119.53
93893,TC,A,01112,71,119.54,119.54
93893,TC,A,01112,72,126.23,126.23
93893,TC,A,01112,73,120.98,120.98
93893,TC,A,01112,74,127.34,127.34
93893,TC,A,01112,75,119.53,119.53
93893,TC,A,01182,17,131.62,131.62
93893,TC,A,01182,18,131.41,131.41
93893,TC,A,01182,26,131.41,131.41
93893,TC,A,01182,71,119.54,119.54
93893,TC,A,01182,72,126.23,126.23
93893,TC,A,01182,73,120.98,120.98
93893,TC,A,01182,74,127.34,127.34
93893,TC,A,01212,01,127.81,127.81
93893,TC,A,01312,00,111.92,111.92
93893,TC,A,02102,01,124.91,124.91
93893,TC,A,02202,00,99.42,99.42
93893,TC,A,02302,01,118.33,118.33
93893,TC,A,02302,99,106.96,106.96
93893,TC,A,02402,02,130.78,130.78
93893,TC,A,02402,99,113.15,113.15
93893,TC,A,03102,00,107.47,107.47
93893,TC,A,03202,01,111.99,111.99
93893,TC,A,03302,01,111.69,111.69
93893,TC,A,03402,02,111.65,111.65
93893,TC,A,03502,09,103.28,103.28
93893,TC,A,03602,21,111.83,111.83
93893,TC,A,04112,01,115.52,115.52
93893,TC,A,04212,05,101.69,101.69
93893,TC,A,04312,00,99.12,99.12
93893,TC,A,04412,09,112.88,112.88
93893,TC,A,04412,11,113.98,113.98
93893,TC,A,04412,15,113.89,113.89
93893,TC,A,04412,18,114.08,114.08
93893,TC,A,04412,20,104.41,104.41
93893,TC,A,04412,28,110.75,110.75
93893,TC,A,04412,31,116.21,116.21
93893,TC,A,04412,99,105.86,105.86
93893,TC,A,05102,00,101.30,101.30
93893,TC,A,05202,00,101.67,101.67
93893,TC,A,05302,01,108.30,108.30
93893,TC,A,05302,02,107.30,107.30
93893,TC,A,05302,99,95.90,95.90
93893,TC,A,05402,00,101.47,101.47
93893,TC,A,06102,12,105.34,105.34
93893,TC,A,06102,15,118.43,118.43
93893,TC,A,06102,16,116.55,116.55
93893,TC,A,06102,99,102.58,102.58
93893,TC,A,06202,00,112.98,112.98
93893,TC,A,06302,00,105.95,105.95
93893,TC,A,07102,13,95.98,95.98
93893,TC,A,07202,01,106.11,106.11
93893,TC,A,07202,99,98.48,98.48
93893,TC,A,07302,00,95.65,95.65
93893,TC,A,08102,00,101.63,101.63
93893,TC,A,08202,01,111.33,111.33
93893,TC,A,08202,99,102.40,102.40
93893,TC,A,09102,03,112.85,112.85
93893,TC,A,09102,04,115.35,115.35
93893,TC,A,09102,99,106.00,106.00
93893,TC,A,09202,20,112.77,112.77
93893,TC,A,09202,50,112.77,112.77
93893,TC,A,10112,00,99.39,99.39
93893,TC,A,10212,01,111.65,111.65
93893,TC,A,10212,99,99.50,99.50
93893,TC,A,10312,35,100.21,100.21
93893,TC,A,11202,01,101.37,101.37
93893,TC,A,11302,00,110.84,110.84
93893,TC,A,11402,16,96.02,96.02
93893,TC,A,11502,00,103.98,103.98
93893,TC,A,12102,01,114.23,114.23
93893,TC,A,12202,01,136.62,136.62
93893,TC,A,12302,01,122.58,122.58
93893,TC,A,12302,99,115.81,115.81
93893,TC,A,12402,01,133.05,133.05
93893,TC,A,12402,99,126.58,126.58
93893,TC,A,12502,01,120.79,120.79
93893,TC,A,12502,99,104.84,104.84
93893,TC,A,13102,00,124.51,124.51
93893,TC,A,13202,01,133.59,133.59
93893,TC,A,13202,02,136.26,136.26
93893,TC,A,13202,03,121.75,121.75
93893,TC,A,13282,99,106.41,106.41
93893,TC,A,13292,04,136.24,136.24
93893,TC,A,14112,03,111.98,111.98
93893,TC,A,14112,99,101.72,101.72
93893,TC,A,14212,01,133.16,133.16
93893,TC,A,14212,99,119.00,119.00
93893,TC,A,14312,40,116.56,116.56
93893,TC,A,14412,01,117.34,117.34
93893,TC,A,14512,50,112.62,112.62
93893,TC,A,15102,00,97.76,97.76
93893,TC,A,15202,00,102.42,102.42
93926,,A,01112,05,175.22,175.22
93926,,A,01112,06,175.22,175.22
93926,,A,01112,07,175.22,175.22
93926,,A,01112,09,180.25,180.25
93926,,A,01112,17,157.60,157.60
93926,,A,01112,18,157.81,157.81
93926,,A,01112,26,157.81,157.81
93926,,A,01112,51,164.49,164.49
93926,,A,01112,52,171.91,171.91
93926,,A,01112,53,164.49,164.49
93926,,A,01112,54,145.06,145.06
93926,,A,01112,55,144.67,144.67
93926,,A,01112,56,144.67,144.67
93926,,A,01112,57,144.67,144.67
93926,,A,01112,58,144.67,144.67
93926,,A,01112,59,144.67,144.67
93926,,A,01112,60,144.67,144.67
93926,,A,01112,61,144.67,144.67
93926,,A,01112,62,145.30,145.30
93926,,A,01112,63,145.77,145.77
93926,,A,01112,64,150.06,150.06
93926,,A,01112,65,169.90,169.90
93926,,A,01112,66,155.42,155.42
93926,,A,01112,67,153.32,153.32
93926,,A,01112,68,144.67,144.67
93926,,A,01112,69,144.67,144.67
93926,,A,01112,70,144.67,144.67
93926,,A,01112,71,144.74,144.74
93926,,A,01112,72,151.88,151.88
93926,,A,01112,73,146.19,146.19
93926,,A,01112,74,153.03,153.03
93926,,A,01112,75,144.67,144.67
93926,,A,01182,17,157.60,157.60
93926,,A,01182,18,157.81,157.81
93926,,A,01182,26,157.81,157.81
93926,,A,01182,71,144.74,144.74
93926,,A,01182,72,151.88,151.88
93926,,A,01182,73,146.19,146.19
93926,,A,01182,74,153.03,153.03
93926,,A,01212,01,153.14,153.14
93926,,A,01312,00,137.54,137.54
93926,,A,02102,01,159.06,159.06
93926,,A,02202,00,122.96,122.96
93926,,A,02302,01,143.45,143.45
93926,,A,02302,99,131.27,131.27
93926,,A,02402,02,157.15,157.15
93926,,A,02402,99,138.09,138.09
93926,,A,03102,00,132.21,132.21
93926,,A,03202,01,137.91,137.91
93926,,A,03302,01,135.84,135.84
93926,,A,03402,02,135.54,135.54
93926,,A,03502,09,128.12,128.12
93926,,A,03602,21,136.79,136.79
93926,,A,04112,01,140.75,140.75
93926,,A,04212,05,126.94,126.94
93926,,A,04312,00,123.52,123.52
93926,,A,04412,09,138.00,138.00
93926,,A,04412,11,138.93,138.93
93926,,A,04412,15,139.05,139.05
93926,,A,04412,18,139.73,139.73
93926,,A,04412,20,128.68,128.68
93926,,A,04412,28,135.39,135.39
93926,,A,04412,31,140.90,140.90
93926,,A,04412,99,130.18,130.18
93926,,A,05102,00,124.84,124.84
93926,,A,05202,00,125.48,125.48
93926,,A,05302,01,133.34,133.34
93926,,A,05302,02,132.32,132.32
93926,,A,05302,99,120.24,120.24
93926,,A,05402,00,124.71,124.71
93926,,A,06102,12,131.86,131.86
93926,,A,06102,15,145.28,145.28
93926,,A,06102,16,144.12,144.12
93926,,A,06102,99,127.84,127.84
93926,,A,06202,00,136.91,136.91
93926,,A,06302,00,129.48,129.48
93926,,A,07102,13,119.49,119.49
93926,,A,07202,01,131.97,131.97
93926,,A,07202,99,123.67,123.67
93926,,A,07302,00,119.14,119.14
93926,,A,08102,00,125.19,125.19
93926,,A,08202,01,137.98,137.98
93926,,A,08202,99,127.23,127.23
93926,,A,09102,03,139.93,139.93
93926,,A,09102,04,144.21,144.21
93926,,A,09102,99,131.85,131.85
93926,,A,09202,20,138.04,138.04
93926,,A,09202,50,138.04,138.04
93926,,A,10112,00,123.46,123.46
93926,,A,10212,01,136.90,136.90
93926,,A,10212,99,124.17,124.17
93926,,A,10312,35,123.89,123.89
93926,,A,11202,01,125.35,125.35
93926,,A,11302,00,135.85,135.85
93926,,A,11402,16,121.10,121.10
93926,,A,11502,00,128.37,128.37
93926,,A,12102,01,139.75,139.75
93926,,A,12202,01,164.49,164.49
93926,,A,12302,01,149.45,149.45
93926,,A,12302,99,141.59,141.59
93926,,A,12402,01,159.97,159.97
93926,,A,12402,99,152.94,152.94
93926,,A,12502,01,147.48,147.48
93926,,A,12502,99,129.70,129.70
93926,,A,13102,00,151.07,151.07
93926,,A,13202,01,162.58,162.58
93926,,A,13202,02,166.48,166.48
93926,,A,13202,03,148.89,148.89
93926,,A,13282,99,130.72,130.72
93926,,A,13292,04,166.57,166.57
93926,,A,14112,03,136.52,136.52
93926,,A,14112,99,125.79,125.79
93926,,A,14212,01,160.02,160.02
93926,,A,14212,99,144.89,144.89
93926,,A,14312,40,142.00,142.00
93926,,A,14412,01,143.26,143.26
93926,,A,14512,50,137.02,137.02
93926,,A,15102,00,122.01,122.01
93926,,A,15202,00,127.36,127.36
93926,TC,A,01112,05,148.30,148.30
93926,TC,A,01112,06,148.30,148.30
93926,TC,A,01112,07,148.30,148.30
93926,TC,A,01112,09,152.96,152.96
93926,TC,A,01112,17,131.87,131.87
93926,TC,A,01112,18,131.67,131.67
93926,TC,A,01112,26,131.67,131.67
93926,TC,A,01112,51,138.42,138.42
93926,TC,A,01112,52,145.21,145.21
93926,TC,A,01112,53,138.42,138.42
93926,TC,A,01112,54,119.81,119.81
93926,TC,A,01112,55,119.74,119.74
93926,TC,A,01112,56,119.74,119.74
93926,TC,A,01112,57,119.74,119.74
93926,TC,A,01112,58,119.74,119.74
93926,TC,A,01112,59,119.74,119.74
93926,TC,A,01112,60,119.74,119.74
93926,TC,A,01112,61,119.74,119.74
93926,TC,A,01112,62,119.92,119.92
93926,TC,A,01112,63,120.63,120.63
93926,TC,A,01112,64,124.43,124.43
93926,TC,A,01112,65,143.05,143.05
93926,TC,A,01112,66,129.78,129.78
93926,TC,A,01112,67,127.77,127.77
93926,TC,A,01112,68,119.74,119.74
93926,TC,A,01112,69,119.74,119.74
93926,TC,A,01112,70,119.74,119.74
93926,TC,A,01112,71,119.76,119.76
93926,TC,A,01112,72,126.45,126.45
93926,TC,A,01112,73,121.19,121.19
93926,TC,A,01112,74,127.55,127.55
93926,TC,A,01112,75,119.74,119.74
93926,TC,A,01182,17,131.87,131.87
93926,TC,A,01182,18,131.67,131.67
93926,TC,A,01182,26,131.67,131.67
93926,TC,A,01182,71,119.76,119.76
93926,TC,A,01182,72,126.45,126.45
93926,TC,A,01182,73,121.19,121.19
93926,TC,A,01182,74,127.55,127.55
93926,TC,A,01212,01,128.04,128.04
93926,TC,A,01312,00,112.33,112.33
93926,TC,A,02102,01,125.15,125.15
93926,TC,A,02202,00,99.58,99.58
93926,TC,A,02302,01,118.57,118.57
93926,TC,A,02302,99,107.20,107.20
93926,TC,A,02402,02,131.09,131.09
93926,TC,A,02402,99,113.45,113.45
93926,TC,A,03102,00,107.78,107.78
93926,TC,A,03202,01,112.46,112.46
93926,TC,A,03302,01,111.87,111.87
93926,TC,A,03402,02,111.78,111.78
93926,TC,A,03502,09,103.64,103.64
93926,TC,A,03602,21,112.14,112.14
93926,TC,A,04112,01,115.85,115.85
93926,TC,A,04212,05,102.13,102.13
93926,TC,A,04312,00,99.43,99.43
93926,TC,A,04412,09,113.13,113.13
93926,TC,A,04412,11,114.22,114.22
93926,TC,A,04412,15,114.14,114.14
93926,TC,A,04412,18,114.41,114.41
93926,TC,A,04412,20,104.66,104.66
93926,TC,A,04412,28,110.98,110.98
93926,TC,A,04412,31,116.44,116.44
93926,TC,A,04412,99,106.10,106.10
93926,TC,A,05102,00,101.45,101.45
93926,TC,A,05202,00,101.87,101.87
93926,TC,A,05302,01,108.65,108.65
93926,TC,A,05302,02,107.65,107.65
93926,TC,A,05302,99,96.23,96.23
93926,TC,A,05402,00,101.57,101.57
93926,TC,A,06102,12,105.96,105.96
93926,TC,A,06102,15,118.98,118.98
93926,TC,A,06102,16,117.24,117.24
93926,TC,A,06102,99,103.01,103.01
93926,TC,A,06202,00,113.11,113.11
93926,TC,A,06302,00,106.06,106.06
93926,TC,A,07102,13,96.17,96.17
93926,TC,A,07202,01,106.62,106.62
93926,TC,A,07202,99,98.93,98.93
93926,TC,A,07302,00,95.83,95.83
93926,TC,A,08102,00,101.78,101.78
93926,TC,A,08202,01,111.93,111.93
93926,TC,A,08202,99,102.76,102.76
93926,TC,A,09102,03,113.51,113.51
93926,TC,A,09102,04,116.29,116.29
93926,TC,A,09102,99,106.50,106.50
93926,TC,A,09202,20,113.12,113.12
93926,TC,A,09202,50,113.12,113.12
93926,TC,A,10112,00,99.65,99.65
93926,TC,A,10212,01,112.01,112.01
93926,TC,A,10212,99,99.85,99.85
93926,TC,A,10312,35,100.40,100.40
93926,TC,A,11202,01,101.60,101.60
93926,TC,A,11302,00,111.16,111.16
93926,TC,A,11402,16,96.47,96.47
93926,TC,A,11502,00,104.26,104.26
93926,TC,A,12102,01,114.60,114.60
93926,TC,A,12202,01,137.08,137.08
93926,TC,A,12302,01,123.05,123.05
93926,TC,A,12302,99,116.20,116.20
93926,TC,A,12402,01,133.39,133.39
93926,TC,A,12402,99,126.92,126.92
93926,TC,A,12502,01,121.26,121.26
93926,TC,A,12502,99,105.18,105.18
93926,TC,A,13102,00,124.91,124.91
93926,TC,A,13202,01,134.24,134.24
93926,TC,A,13202,02,137.13,137.13
93926,TC,A,13202,03,122.29,122.29
93926,TC,A,13282,99,106.65,106.65
93926,TC,A,13292,04,137.11,137.11
93926,TC,A,14112,03,112.22,112.22
93926,TC,A,14112,99,101.96,101.96
93926,TC,A,14212,01,133.50,133.50
93926,TC,A,14212,99,119.34,119.34
93926,TC,A,14312,40,116.91,116.91
93926,TC,A,14412,01,117.70,117.70
93926,TC,A,14512,50,112.83,112.83
93926,TC,A,15102,00,98.06,98.06
93926,TC,A,15202,00,102.80,102.80
93976,,A,01112,05,193.57,193.57
93976,,A,01112,06,193.57,193.57
93976,,A,01112,07,193.57,193.57
93976,,A,01112,09,198.95,198.95
93976,,A,01112,17,174.66,174.66
93976,,A,01112,18,175.09,175.09
93976,,A,01112,26,175.09,175.09
93976,,A,01112,51,182.11,182.11
93976,,A,01112,52,190.04,190.04
93976,,A,01112,53,182.11,182.11
93976,,A,01112,54,161.64,161.64
93976,,A,01112,55,161.17,161.17
93976,,A,01112,56,161.17,161.17
93976,,A,01112,57,161.17,161.17
93976,,A,01112,58,161.17,161.17
93976,,A,01112,59,161.17,161.17
93976,,A,01112,60,161.17,161.17
93976,,A,01112,61,161.17,161.17
93976,,A,01112,62,161.80,161.80
93976,,A,01112,63,162.40,162.40
93976,,A,01112,64,167.05,167.05
93976,,A,01112,65,187.97,187.97
93976,,A,01112,66,172.52,172.52
93976,,A,01112,67,170.33,170.33
93976,,A,01112,68,161.17,161.17
93976,,A,01112,69,161.17,161.17
93976,,A,01112,70,161.17,161.17
93976,,A,01112,71,161.23,161.23
93976,,A,01112,72,168.76,168.76
93976,,A,01112,73,162.75,162.75
93976,,A,01112,74,170.00,170.00
93976,,A,01112,75,161.17,161.17
93976,,A,01182,17,174.66,174.66
93976,,A,01182,18,175.09,175.09
93976,,A,01182,26,175.09,175.09
93976,,A,01182,71,161.23,161.23
93976,,A,01182,72,168.76,168.76
93976,,A,01182,73,162.75,162.75
93976,,A,01182,74,170.00,170.00
93976,,A,01212,01,169.81,169.81
93976,,A,01312,00,153.46,153.46
93976,,A,02102,01,180.95,180.95
93976,,A,02202,00,138.29,138.29
93976,,A,02302,01,159.80,159.80
93976,,A,02302,99,146.93,146.93
93976,,A,02402,02,174.22,174.22
93976,,A,02402,99,154.03,154.03
93976,,A,03102,00,147.89,147.89
93976,,A,03202,01,153.79,153.79
93976,,A,03302,01,151.72,151.72
93976,,A,03402,02,151.42,151.42
93976,,A,03502,09,143.61,143.61
93976,,A,03602,21,152.67,152.67
93976,,A,04112,01,156.79,156.79
93976,,A,04212,05,142.35,142.35
93976,,A,04312,00,138.82,138.82
93976,,A,04412,09,154.22,154.22
93976,,A,04412,11,155.11,155.11
93976,,A,04412,15,155.31,155.31
93976,,A,04412,18,156.00,156.00
93976,,A,04412,20,144.22,144.22
93976,,A,04412,28,151.34,151.34
93976,,A,04412,31,156.98,156.98
93976,,A,04412,99,145.79,145.79
93976,,A,05102,00,140.25,140.25
93976,,A,05202,00,140.90,140.90
93976,,A,05302,01,149.05,149.05
93976,,A,05302,02,147.99,147.99
93976,,A,05302,99,135.40,135.40
93976,,A,05402,00,140.13,140.13
93976,,A,06102,12,147.43,147.43
93976,,A,06102,15,161.53,161.53
93976,,A,06102,16,160.29,160.29
93976,,A,06102,99,143.30,143.30
93976,,A,06202,00,152.85,152.85
93976,,A,06302,00,145.10,145.10
93976,,A,07102,13,134.66,134.66
93976,,A,07202,01,147.58,147.58
93976,,A,07202,99,138.94,138.94
93976,,A,07302,00,134.30,134.30
93976,,A,08102,00,140.61,140.61
93976,,A,08202,01,153.83,153.83
