HCPCS,MOD,PROCSTAT,CARIER,LOCALITY,FACILITY PRICE,NON-FACILTY PRICE
70336,TC,A,11202,01,210.09,210.09
70336,TC,A,11302,00,227.36,227.36
70336,TC,A,11402,16,197.98,197.98
70336,TC,A,11502,00,214.57,214.57
70336,TC,A,12102,01,235.1,235.1
70336,TC,A,12202,01,277.97,277.97
70336,TC,A,12302,01,252.71,252.71
70336,TC,A,12302,99,238.3,238.3
70336,TC,A,12402,01,271.99,271.99
70336,TC,A,12402,99,258.89,258.89
70336,TC,A,12502,01,247.94,247.94
70336,TC,A,12502,99,215.96,215.96
70336,TC,A,13102,00,256.59,256.59
70336,TC,A,13202,01,272.48,272.48
70336,TC,A,13202,02,278.61,278.61
70336,TC,A,13202,03,246.97,246.97
70336,TC,A,13282,99,218.86,218.86
70336,TC,A,13292,04,277.44,277.44
70336,TC,A,14112,03,232.02,232.02
70336,TC,A,14112,99,212.48,212.48
70336,TC,A,14212,01,271.85,271.85
70336,TC,A,14212,99,246.1,246.1
70336,TC,A,14312,40,241.03,241.03
70336,TC,A,14412,01,242.15,242.15
70336,TC,A,14512,50,233.81,233.81
70336,TC,A,15102,00,202.93,202.93
70336,TC,A,15202,00,211.57,211.57
70370,,A,01112,05,99.13,99.13
70370,,A,01112,06,99.13,99.13
70370,,A,01112,07,99.13,99.13
70370,,A,01112,09,101.09,101.09
70370,,A,01112,17,89.01,89.01
70370,,A,01112,18,89.34,89.34
70370,,A,01112,26,89.34,89.34
70370,,A,01112,51,94.43,94.43
70370,,A,01112,52,96.83,96.83
70370,,A,01112,53,94.43,94.43
70370,,A,01112,54,82.27,82.27
70370,,A,01112,55,82.23,82.23
70370,,A,01112,56,82.23,82.23
70370,,A,01112,57,82.24,82.24
70370,,A,01112,58,82.23,82.23
70370,,A,01112,59,82.23,82.23
70370,,A,01112,60,82.23,82.23
70370,,A,01112,61,82.23,82.23
70370,,A,01112,62,82.38,82.38
70370,,A,01112,63,83.48,83.48
70370,,A,01112,64,84.06,84.06
70370,,A,01112,65,91.73,91.73
70370,,A,01112,66,88.02,88.02
70370,,A,01112,67,85.93,85.93
70370,,A,01112,68,82.23,82.23
70370,,A,01112,69,82.23,82.23
70370,,A,01112,70,82.23,82.23
70370,,A,01112,71,82.23,82.23
70370,,A,01112,72,85.01,85.01
70370,,A,01112,73,82.88,82.88
70370,,A,01112,74,85.76,85.76
70370,,A,01112,75,82.23,82.23
70370,,A,01182,17,89.01,89.01
70370,,A,01182,18,89.34,89.34
70370,,A,01182,26,89.34,89.34
70370,,A,01182,71,82.23,82.23
70370,,A,01182,72,85.01,85.01
70370,,A,01182,73,82.88,82.88
70370,,A,01182,74,85.76,85.76
70370,,A,01212,01,86.74,86.74
70370,,A,01312,00,78.55,78.55
70370,,A,02102,01,90.67,90.67
70370,,A,02202,00,70.74,70.74
70370,,A,02302,01,80.97,80.97
70370,,A,02302,99,75.18,75.18
70370,,A,02402,02,87.27,87.27
70370,,A,02402,99,78.13,78.13
70370,,A,03102,00,75.47,75.47
70370,,A,03202,01,77.94,77.94
70370,,A,03302,01,77.15,77.15
70370,,A,03402,02,77.04,77.04
70370,,A,03502,09,72.84,72.84
70370,,A,03602,21,77.4,77.4
70370,,A,04112,01,78.69,78.69
70370,,A,04212,05,72.51,72.51
70370,,A,04312,00,70.34,70.34
70370,,A,04412,09,77.4,77.4
70370,,A,04412,11,78.37,78.37
70370,,A,04412,15,78.32,78.32
70370,,A,04412,18,78.45,78.45
70370,,A,04412,20,72.41,72.41
70370,,A,04412,28,76.47,76.47
70370,,A,04412,31,78.67,78.67
70370,,A,04412,99,73.29,73.29
70370,,A,05102,00,71,71
70370,,A,05202,00,71.4,71.4
70370,,A,05302,01,74.85,74.85
70370,,A,05302,02,75.12,75.12
70370,,A,05302,99,68.54,68.54
70370,,A,05402,00,71.12,71.12
70370,,A,06102,12,73.88,73.88
70370,,A,06102,15,81.45,81.45
70370,,A,06102,16,80.46,80.46
70370,,A,06102,99,72.35,72.35
70370,,A,06202,00,77.74,77.74
70370,,A,06302,00,74.21,74.21
70370,,A,07102,13,68.83,68.83
70370,,A,07202,01,75.46,75.46
70370,,A,07202,99,70.26,70.26
70370,,A,07302,00,68.55,68.55
70370,,A,08102,00,71.75,71.75
70370,,A,08202,01,77.26,77.26
70370,,A,08202,99,72.21,72.21
70370,,A,09102,03,78.84,78.84
70370,,A,09102,04,80.5,80.5
70370,,A,09102,99,74.61,74.61
70370,,A,09202,20,77.93,77.93
70370,,A,09202,50,77.93,77.93
70370,,A,10112,00,69.94,69.94
70370,,A,10212,01,77.35,77.35
70370,,A,10212,99,70.95,70.95
70370,,A,10312,35,70.68,70.68
70370,,A,11202,01,71.42,71.42
70370,,A,11302,00,76.5,76.5
70370,,A,11402,16,68.37,68.37
70370,,A,11502,00,72.76,72.76
70370,,A,12102,01,78.89,78.89
70370,,A,12202,01,91.56,91.56
70370,,A,12302,01,84.16,84.16
70370,,A,12302,99,79.8,79.8
70370,,A,12402,01,89.65,89.65
70370,,A,12402,99,85.74,85.74
70370,,A,12502,01,82.84,82.84
70370,,A,12502,99,73.33,73.33
70370,,A,13102,00,85.22,85.22
70370,,A,13202,01,90.27,90.27
70370,,A,13202,02,92.16,92.16
70370,,A,13202,03,82.46,82.46
70370,,A,13282,99,73.93,73.93
70370,,A,13292,04,91.94,91.94
70370,,A,14112,03,77.7,77.7
70370,,A,14112,99,72.16,72.16
70370,,A,14212,01,89.58,89.58
70370,,A,14212,99,82.13,82.13
70370,,A,14312,40,80.46,80.46
70370,,A,14412,01,81.06,81.06
70370,,A,14512,50,78.17,78.17
70370,,A,15102,00,69.53,69.53
70370,,A,15202,00,72.07,72.07
70370,TC,A,01112,05,82.28,82.28
70370,TC,A,01112,06,82.28,82.28
70370,TC,A,01112,07,82.28,82.28
70370,TC,A,01112,09,84.07,84.07
70370,TC,A,01112,17,73.14,73.14
70370,TC,A,01112,18,73.21,73.21
70370,TC,A,01112,26,73.21,73.21
70370,TC,A,01112,51,78.02,78.02
70370,TC,A,01112,52,80.19,80.19
70370,TC,A,01112,53,78.02,78.02
70370,TC,A,01112,54,66.8,66.8
70370,TC,A,01112,55,66.78,66.78
70370,TC,A,01112,56,66.78,66.78
70370,TC,A,01112,57,66.78,66.78
70370,TC,A,01112,58,66.78,66.78
70370,TC,A,01112,59,66.78,66.78
70370,TC,A,01112,60,66.78,66.78
70370,TC,A,01112,61,66.78,66.78
70370,TC,A,01112,62,66.85,66.85
70370,TC,A,01112,63,67.89,67.89
70370,TC,A,01112,64,68.45,68.45
70370,TC,A,01112,65,75.46,75.46
70370,TC,A,01112,66,72.17,72.17
70370,TC,A,01112,67,70.25,70.25
70370,TC,A,01112,68,66.78,66.78
70370,TC,A,01112,69,66.78,66.78
70370,TC,A,01112,70,66.78,66.78
70370,TC,A,01112,71,66.78,66.78
70370,TC,A,01112,72,69.38,69.38
70370,TC,A,01112,73,67.4,67.4
70370,TC,A,01112,74,70,70
70370,TC,A,01112,75,66.78,66.78
70370,TC,A,01182,17,73.14,73.14
70370,TC,A,01182,18,73.21,73.21
70370,TC,A,01182,26,73.21,73.21
70370,TC,A,01182,71,66.78,66.78
70370,TC,A,01182,72,69.38,69.38
70370,TC,A,01182,73,67.4,67.4
70370,TC,A,01182,74,70,70
70370,TC,A,01212,01,71.26,71.26
70370,TC,A,01312,00,63.37,63.37
70370,TC,A,02102,01,69.49,69.49
70370,TC,A,02202,00,56.1,56.1
70370,TC,A,02302,01,65.62,65.62
70370,TC,A,02302,99,60.22,60.22
70370,TC,A,02402,02,71.37,71.37
70370,TC,A,02402,99,62.99,62.99
70370,TC,A,03102,00,60.49,60.49
70370,TC,A,03202,01,62.58,62.58
70370,TC,A,03302,01,62.18,62.18
70370,TC,A,03402,02,62.13,62.13
70370,TC,A,03502,09,57.88,57.88
70370,TC,A,03602,21,62.3,62.3
70370,TC,A,04112,01,63.48,63.48
70370,TC,A,04212,05,57.54,57.54
70370,TC,A,04312,00,55.57,55.57
70370,TC,A,04412,09,62.1,62.1
70370,TC,A,04412,11,63.13,63.13
70370,TC,A,04412,15,62.97,62.97
70370,TC,A,04412,18,63.07,63.07
70370,TC,A,04412,20,57.58,57.58
70370,TC,A,04412,28,61.39,61.39
70370,TC,A,04412,31,63.56,63.56
70370,TC,A,04412,99,58.43,58.43
70370,TC,A,05102,00,56.37,56.37
70370,TC,A,05202,00,56.69,56.69
70370,TC,A,05302,01,59.83,59.83
70370,TC,A,05302,02,60.08,60.08
70370,TC,A,05302,99,53.85,53.85
70370,TC,A,05402,00,56.52,56.52
70370,TC,A,06102,12,58.66,58.66
70370,TC,A,06102,15,65.84,65.84
70370,TC,A,06102,16,64.79,64.79
70370,TC,A,06102,99,57.4,57.4
70370,TC,A,06202,00,62.8,62.8
70370,TC,A,06302,00,59.45,59.45
70370,TC,A,07102,13,54.26,54.26
70370,TC,A,07202,01,60.34,60.34
70370,TC,A,07202,99,55.41,55.41
70370,TC,A,07302,00,54.06,54.06
70370,TC,A,08102,00,57.1,57.1
70370,TC,A,08202,01,61.91,61.91
70370,TC,A,08202,99,57.33,57.33
70370,TC,A,09102,03,63.38,63.38
70370,TC,A,09102,04,64.71,64.71
70370,TC,A,09102,99,59.5,59.5
70370,TC,A,09202,20,62.78,62.78
70370,TC,A,09202,50,62.78,62.78
70370,TC,A,10112,00,55.35,55.35
70370,TC,A,10212,01,62.19,62.19
70370,TC,A,10212,99,56.11,56.11
70370,TC,A,10312,35,56.04,56.04
70370,TC,A,11202,01,56.73,56.73
70370,TC,A,11302,00,61.45,61.45
70370,TC,A,11402,16,53.59,53.59
70370,TC,A,11502,00,57.96,57.96
70370,TC,A,12102,01,63.57,63.57
70370,TC,A,12202,01,75.15,75.15
70370,TC,A,12302,01,68.34,68.34
70370,TC,A,12302,99,64.42,64.42
70370,TC,A,12402,01,73.48,73.48
70370,TC,A,12402,99,69.95,69.95
70370,TC,A,12502,01,67.07,67.07
70370,TC,A,12502,99,58.39,58.39
70370,TC,A,13102,00,69.38,69.38
70370,TC,A,13202,01,73.73,73.73
70370,TC,A,13202,02,75.47,75.47
70370,TC,A,13202,03,66.8,66.8
70370,TC,A,13282,99,59.1,59.1
70370,TC,A,13292,04,75.15,75.15
70370,TC,A,14112,03,62.66,62.66
70370,TC,A,14112,99,57.39,57.39
70370,TC,A,14212,01,73.47,73.47
70370,TC,A,14212,99,66.52,66.52
70370,TC,A,14312,40,65.16,65.16
70370,TC,A,14412,01,65.45,65.45
70370,TC,A,14512,50,63.13,63.13
70370,TC,A,15102,00,54.84,54.84
70370,TC,A,15202,00,57.2,57.2
70480,,A,01112,05,222.23,222.23
70480,,A,01112,06,222.23,222.23
70480,,A,01112,07,222.23,222.23
70480,,A,01112,09,226.26,226.26
70480,,A,01112,17,201.33,201.33
70480,,A,01112,18,202.53,202.53
70480,,A,01112,26,202.53,202.53
70480,,A,01112,51,212.49,212.49
70480,,A,01112,52,217.48,217.48
70480,,A,01112,53,212.49,212.49
70480,,A,01112,54,187.79,187.79
70480,,A,01112,55,187.63,187.63
70480,,A,01112,56,187.63,187.63
70480,,A,01112,57,187.67,187.67
70480,,A,01112,58,187.63,187.63
70480,,A,01112,59,187.63,187.63
70480,,A,01112,60,187.63,187.63
70480,,A,01112,61,187.63,187.63
70480,,A,01112,62,188.22,188.22
70480,,A,01112,63,190.28,190.28
70480,,A,01112,64,191.4,191.4
70480,,A,01112,65,207.22,207.22
70480,,A,01112,66,199.34,199.34
70480,,A,01112,67,195.06,195.06
70480,,A,01112,68,187.63,187.63
70480,,A,01112,69,187.63,187.63
70480,,A,01112,70,187.63,187.63
70480,,A,01112,71,187.65,187.65
70480,,A,01112,72,193.22,193.22
70480,,A,01112,73,188.92,188.92
70480,,A,01112,74,194.91,194.91
70480,,A,01112,75,187.63,187.63
70480,,A,01182,17,201.33,201.33
70480,,A,01182,18,202.53,202.53
70480,,A,01182,26,202.53,202.53
70480,,A,01182,71,187.65,187.65
70480,,A,01182,72,193.22,193.22
70480,,A,01182,73,188.92,188.92
70480,,A,01182,74,194.91,194.91
70480,,A,01212,01,196.22,196.22
70480,,A,01312,00,180.42,180.42
70480,,A,02102,01,215.75,215.75
70480,,A,02202,00,164.31,164.31
70480,,A,02302,01,185.22,185.22
70480,,A,02302,99,173.5,173.5
70480,,A,02402,02,198.33,198.33
70480,,A,02402,99,179.53,179.53
70480,,A,03102,00,174.16,174.16
70480,,A,03202,01,180.21,180.21
70480,,A,03302,01,177.07,177.07
70480,,A,03402,02,176.63,176.63
70480,,A,03502,09,169.42,169.42
70480,,A,03602,21,178.05,178.05
70480,,A,04112,01,180.84,180.84
70480,,A,04212,05,168.88,168.88
70480,,A,04312,00,164.16,164.16
70480,,A,04412,09,178.46,178.46
70480,,A,04412,11,180.09,180.09
70480,,A,04412,15,180.28,180.28
70480,,A,04412,18,180.68,180.68
70480,,A,04412,20,168.1,168.1
70480,,A,04412,28,176.18,176.18
70480,,A,04412,31,180.38,180.38
70480,,A,04412,99,169.78,169.78
70480,,A,05102,00,164.7,164.7
70480,,A,05202,00,165.77,165.77
70480,,A,05302,01,173.24,173.24
70480,,A,05302,02,173.82,173.82
70480,,A,05302,99,160.65,160.65
70480,,A,05402,00,164.78,164.78
70480,,A,06102,12,172.38,172.38
70480,,A,06102,15,187.29,187.29
70480,,A,06102,16,185.83,185.83
70480,,A,06102,99,168.51,168.51
70480,,A,06202,00,177.98,177.98
70480,,A,06302,00,170.95,170.95
70480,,A,07102,13,160.61,160.61
70480,,A,07202,01,174.78,174.78
70480,,A,07202,99,164.35,164.35
70480,,A,07302,00,159.76,159.76
70480,,A,08102,00,166.12,166.12
70480,,A,08202,01,178.96,178.96
70480,,A,08202,99,167.97,167.97
70480,,A,09102,03,182.24,182.24
70480,,A,09102,04,186.66,186.66
70480,,A,09102,99,173.22,173.22
70480,,A,09202,20,179.27,179.27
70480,,A,09202,50,179.27,179.27
70480,,A,10112,00,162.7,162.7
70480,,A,10212,01,178.26,178.26
70480,,A,10212,99,165.54,165.54
70480,,A,10312,35,164.22,164.22
70480,,A,11202,01,165.72,165.72
70480,,A,11302,00,176.32,176.32
70480,,A,11402,16,160.75,160.75
70480,,A,11502,00,168.59,168.59
70480,,A,12102,01,181.52,181.52
70480,,A,12202,01,207.74,207.74
70480,,A,12302,01,192.6,192.6
70480,,A,12302,99,183.31,183.31
70480,,A,12402,01,203.39,203.39
70480,,A,12402,99,195.24,195.24
70480,,A,12502,01,190.08,190.08
70480,,A,12502,99,170.21,170.21
70480,,A,13102,00,194.59,194.59
70480,,A,13202,01,205.85,205.85
70480,,A,13202,02,210.12,210.12
70480,,A,13202,03,189.09,189.09
70480,,A,13282,99,170.76,170.76
70480,,A,13292,04,209.9,209.9
70480,,A,14112,03,178.35,178.35
70480,,A,14112,99,167.35,167.35
70480,,A,14212,01,203.25,203.25
70480,,A,14212,99,188.16,188.16
70480,,A,14312,40,184.36,184.36
70480,,A,14412,01,186.11,186.11
70480,,A,14512,50,179.17,179.17
70480,,A,15102,00,162.35,162.35
70480,,A,15202,00,167.67,167.67
70480,TC,A,01112,05,149.14,149.14
70480,TC,A,01112,06,149.14,149.14
70480,TC,A,01112,07,149.14,149.14
70480,TC,A,01112,09,152.39,152.39
70480,TC,A,01112,17,132.47,132.47
70480,TC,A,01112,18,132.59,132.59
70480,TC,A,01112,26,132.59,132.59
70480,TC,A,01112,51,141.39,141.39
70480,TC,A,01112,52,145.33,145.33
70480,TC,A,01112,53,141.39,141.39
70480,TC,A,01112,54,120.99,120.99
70480,TC,A,01112,55,120.97,120.97
70480,TC,A,01112,56,120.97,120.97
70480,TC,A,01112,57,120.97,120.97
70480,TC,A,01112,58,120.97,120.97
70480,TC,A,01112,59,120.97,120.97
70480,TC,A,01112,60,120.97,120.97
70480,TC,A,01112,61,120.97,120.97
70480,TC,A,01112,62,121.03,121.03
70480,TC,A,01112,63,122.99,122.99
70480,TC,A,01112,64,124,124
70480,TC,A,01112,65,136.71,136.71
70480,TC,A,01112,66,130.75,130.75
70480,TC,A,01112,67,127.26,127.26
70480,TC,A,01112,68,120.97,120.97
70480,TC,A,01112,69,120.97,120.97
70480,TC,A,01112,70,120.97,120.97
70480,TC,A,01112,71,120.97,120.97
70480,TC,A,01112,72,125.69,125.69
70480,TC,A,01112,73,122.09,122.09
70480,TC,A,01112,74,126.81,126.81
70480,TC,A,01112,75,120.97,120.97
70480,TC,A,01182,17,132.47,132.47
70480,TC,A,01182,18,132.59,132.59
70480,TC,A,01182,26,132.59,132.59
70480,TC,A,01182,71,120.97,120.97
70480,TC,A,01182,72,125.69,125.69
70480,TC,A,01182,73,122.09,122.09
70480,TC,A,01182,74,126.81,126.81
70480,TC,A,01212,01,129.08,129.08
70480,TC,A,01312,00,114.68,114.68
70480,TC,A,02102,01,125.85,125.85
70480,TC,A,02202,00,101.61,101.61
70480,TC,A,02302,01,118.8,118.8
70480,TC,A,02302,99,109.01,109.01
70480,TC,A,02402,02,129.19,129.19
70480,TC,A,02402,99,114,114
70480,TC,A,03102,00,109.48,109.48
70480,TC,A,03202,01,113.03,113.03
70480,TC,A,03302,01,112.64,112.64
70480,TC,A,03402,02,112.58,112.58
70480,TC,A,03502,09,104.65,104.65
70480,TC,A,03602,21,112.76,112.76
70480,TC,A,04112,01,114.84,114.84
70480,TC,A,04212,05,104.01,104.01
70480,TC,A,04312,00,100.53,100.53
70480,TC,A,04412,09,112.41,112.41
70480,TC,A,04412,11,114.29,114.29
70480,TC,A,04412,15,113.98,113.98
70480,TC,A,04412,18,114.13,114.13
70480,TC,A,04412,20,104.2,104.2
70480,TC,A,04412,28,111.14,111.14
70480,TC,A,04412,31,115.07,115.07
70480,TC,A,04412,99,105.76,105.76
70480,TC,A,05102,00,102.14,102.14
70480,TC,A,05202,00,102.66,102.66
70480,TC,A,05302,01,108.21,108.21
70480,TC,A,05302,02,108.67,108.67
70480,TC,A,05302,99,97.4,97.4
70480,TC,A,05402,00,102.44,102.44
70480,TC,A,06102,12,105.89,105.89
70480,TC,A,06102,15,118.97,118.97
70480,TC,A,06102,16,116.96,116.96
70480,TC,A,06102,99,103.77,103.77
70480,TC,A,06202,00,113.81,113.81
70480,TC,A,06302,00,107.73,107.73
70480,TC,A,07102,13,98.26,98.26
70480,TC,A,07202,01,109.08,109.08
70480,TC,A,07202,99,100.17,100.17
70480,TC,A,07302,00,97.96,97.96
70480,TC,A,08102,00,103.47,103.47
70480,TC,A,08202,01,111.81,111.81
70480,TC,A,08202,99,103.7,103.7
70480,TC,A,09102,03,114.44,114.44
70480,TC,A,09102,04,116.63,116.63
70480,TC,A,09102,99,107.53,107.53
70480,TC,A,09202,20,113.59,113.59
70480,TC,A,09202,50,113.59,113.59
70480,TC,A,10112,00,100.25,100.25
70480,TC,A,10212,01,112.5,112.5
70480,TC,A,10212,99,101.47,101.47
70480,TC,A,10312,35,101.5,101.5
70480,TC,A,11202,01,102.75,102.75
70480,TC,A,11302,00,111.2,111.2
70480,TC,A,11402,16,96.83,96.83
70480,TC,A,11502,00,104.93,104.93
70480,TC,A,12102,01,114.98,114.98
70480,TC,A,12202,01,135.95,135.95
70480,TC,A,12302,01,123.59,123.59
70480,TC,A,12302,99,116.54,116.54
70480,TC,A,12402,01,133.02,133.02
70480,TC,A,12402,99,126.61,126.61
70480,TC,A,12502,01,121.26,121.26
70480,TC,A,12502,99,105.62,105.62
70480,TC,A,13102,00,125.49,125.49
70480,TC,A,13202,01,133.26,133.26
70480,TC,A,13202,02,136.27,136.27
70480,TC,A,13202,03,120.79,120.79
70480,TC,A,13282,99,107.03,107.03
70480,TC,A,13292,04,135.69,135.69
70480,TC,A,14112,03,113.47,113.47
70480,TC,A,14112,99,103.91,103.91
70480,TC,A,14212,01,132.95,132.95
70480,TC,A,14212,99,120.36,120.36
70480,TC,A,14312,40,117.88,117.88
70480,TC,A,14412,01,118.42,118.42
70480,TC,A,14512,50,114.34,114.34
70480,TC,A,15102,00,99.24,99.24
70480,TC,A,15202,00,103.47,103.47
70481,,A,01112,05,346.12,346.12
70481,,A,01112,06,346.12,346.12
70481,,A,01112,07,346.12,346.12
70481,,A,01112,09,352.78,352.78
70481,,A,01112,17,311.64,311.64
70481,,A,01112,18,313.02,313.02
70481,,A,01112,26,313.02,313.02
70481,,A,01112,51,330.07,330.07
70481,,A,01112,52,338.26,338.26
70481,,A,01112,53,330.07,330.07
70481,,A,01112,54,288.84,288.84
70481,,A,01112,55,288.66,288.66
70481,,A,01112,56,288.66,288.66
70481,,A,01112,57,288.71,288.71
70481,,A,01112,58,288.66,288.66
70481,,A,01112,59,288.66,288.66
70481,,A,01112,60,288.66,288.66
70481,,A,01112,61,288.66,288.66
70481,,A,01112,62,289.33,289.33
70481,,A,01112,63,292.96,292.96
70481,,A,01112,64,294.89,294.89
70481,,A,01112,65,321.03,321.03
70481,,A,01112,66,308.28,308.28
70481,,A,01112,67,301.17,301.17
70481,,A,01112,68,288.66,288.66
70481,,A,01112,69,288.66,288.66
70481,,A,01112,70,288.66,288.66
70481,,A,01112,71,288.68,288.68
70481,,A,01112,72,298.07,298.07
70481,,A,01112,73,290.86,290.86
70481,,A,01112,74,300.69,300.69
70481,,A,01112,75,288.66,288.66
70481,,A,01182,17,311.64,311.64
70481,,A,01182,18,313.02,313.02
70481,,A,01182,26,313.02,313.02
70481,,A,01182,71,288.68,288.68
70481,,A,01182,72,298.07,298.07
70481,,A,01182,73,290.86,290.86
70481,,A,01182,74,300.69,300.69
70481,,A,01212,01,303.71,303.71
70481,,A,01312,00,276.36,276.36
70481,,A,02102,01,322.46,322.46
70481,,A,02202,00,249.69,249.69
70481,,A,02302,01,284.48,284.48
70481,,A,02302,99,264.86,264.86
70481,,A,02402,02,306.03,306.03
70481,,A,02402,99,274.92,274.92
70481,,A,03102,00,265.9,265.9
70481,,A,03202,01,274.86,274.86
70481,,A,03302,01,271.32,271.32
70481,,A,03402,02,270.83,270.83
70481,,A,03502,09,257.3,257.3
70481,,A,03602,21,272.43,272.43
70481,,A,04112,01,276.91,276.91
70481,,A,04212,05,256.25,256.25
70481,,A,04312,00,248.7,248.7
70481,,A,04412,09,272.63,272.63
70481,,A,04412,11,275.74,275.74
70481,,A,04412,15,275.71,275.71
70481,,A,04412,18,276.24,276.24
70481,,A,04412,20,255.59,255.59
70481,,A,04412,28,269.27,269.27
70481,,A,04412,31,276.61,276.61
70481,,A,04412,99,258.52,258.52
70481,,A,05102,00,250.5,250.5
70481,,A,05202,00,252,252
70481,,A,05302,01,263.97,263.97
70481,,A,05302,02,264.92,264.92
70481,,A,05302,99,242.68,242.68
70481,,A,05402,00,250.82,250.82
70481,,A,06102,12,261.29,261.29
70481,,A,06102,15,286.75,286.75
70481,,A,06102,16,283.69,283.69
70481,,A,06102,99,255.68,255.68
70481,,A,06202,00,273.16,273.16
70481,,A,06302,00,261.24,261.24
70481,,A,07102,13,243.3,243.3
70481,,A,07202,01,266.23,266.23
70481,,A,07202,99,248.62,248.62
70481,,A,07302,00,242.19,242.19
70481,,A,08102,00,252.99,252.99
70481,,A,08202,01,272.64,272.64
70481,,A,08202,99,255.07,255.07
70481,,A,09102,03,278.04,278.04
70481,,A,09102,04,284.27,284.27
70481,,A,09102,99,263.42,263.42
70481,,A,09202,20,274.32,274.32
70481,,A,09202,50,274.32,274.32
70481,,A,10112,00,246.99,246.99
70481,,A,10212,01,272.44,272.44
70481,,A,10212,99,250.85,250.85
70481,,A,10312,35,249.51,249.51
70481,,A,11202,01,252.02,252.02
70481,,A,11302,00,269.44,269.44
70481,,A,11402,16,242.34,242.34
70481,,A,11502,00,256.66,256.66
70481,,A,12102,01,277.73,277.73
70481,,A,12202,01,320.97,320.97
70481,,A,12302,01,295.8,295.8
70481,,A,12302,99,280.78,280.78
70481,,A,12402,01,314.22,314.22
70481,,A,12402,99,300.85,300.85
70481,,A,12502,01,291.41,291.41
70481,,A,12502,99,258.85,258.85
70481,,A,13102,00,299.31,299.31
70481,,A,13202,01,316.97,316.97
70481,,A,13202,02,323.65,323.65
70481,,A,13202,03,290.02,290.02
70481,,A,13282,99,260.51,260.51
70481,,A,13292,04,323.01,323.01
70481,,A,14112,03,273.28,273.28
70481,,A,14112,99,254.6,254.6
70481,,A,14212,01,314.01,314.01
70481,,A,14212,99,288.74,288.74
70481,,A,14312,40,282.87,282.87
70481,,A,14412,01,285.15,285.15
70481,,A,14512,50,274.8,274.8
70481,,A,15102,00,245.85,245.85
70481,,A,15202,00,254.59,254.59
70481,TC,A,01112,05,267.08,267.08
70481,TC,A,01112,06,267.08,267.08
70481,TC,A,01112,07,267.08,267.08
70481,TC,A,01112,09,272.91,272.91
70481,TC,A,01112,17,237.16,237.16
70481,TC,A,01112,18,237.37,237.37
70481,TC,A,01112,26,237.37,237.37
70481,TC,A,01112,51,253.2,253.2
70481,TC,A,01112,52,260.25,260.25
70481,TC,A,01112,53,253.2,253.2
70481,TC,A,01112,54,216.59,216.59
70481,TC,A,01112,55,216.57,216.57
70481,TC,A,01112,56,216.57,216.57
70481,TC,A,01112,57,216.57,216.57
70481,TC,A,01112,58,216.57,216.57
70481,TC,A,01112,59,216.57,216.57
70481,TC,A,01112,60,216.57,216.57
70481,TC,A,01112,61,216.57,216.57
70481,TC,A,01112,62,216.64,216.64
70481,TC,A,01112,63,220.2,220.2
70481,TC,A,01112,64,222.01,222.01
70481,TC,A,01112,65,244.77,244.77
70481,TC,A,01112,66,234.1,234.1
70481,TC,A,01112,67,227.85,227.85
70481,TC,A,01112,68,216.57,216.57
70481,TC,A,01112,69,216.57,216.57
70481,TC,A,01112,70,216.57,216.57
70481,TC,A,01112,71,216.57,216.57
70481,TC,A,01112,72,225.03,225.03
70481,TC,A,01112,73,218.58,218.58
70481,TC,A,01112,74,227.04,227.04
70481,TC,A,01112,75,216.57,216.57
70481,TC,A,01182,17,237.16,237.16
70481,TC,A,01182,18,237.37,237.37
70481,TC,A,01182,26,237.37,237.37
70481,TC,A,01182,71,216.57,216.57
70481,TC,A,01182,72,225.03,225.03
70481,TC,A,01182,73,218.58,218.58
70481,TC,A,01182,74,227.04,227.04
70481,TC,A,01212,01,231.09,231.09
70481,TC,A,01312,00,205.21,205.21
70481,TC,A,02102,01,225.28,225.28
70481,TC,A,02202,00,181.9,181.9
70481,TC,A,02302,01,212.62,212.62
70481,TC,A,02302,99,195.09,195.09
70481,TC,A,02402,02,231.21,231.21
70481,TC,A,02402,99,204,204
70481,TC,A,03102,00,195.92,195.92
70481,TC,A,03202,01,202.05,202.05
70481,TC,A,03302,01,201.65,201.65
70481,TC,A,03402,02,201.6,201.6
70481,TC,A,03502,09,187.17,187.17
70481,TC,A,03602,21,201.78,201.78
70481,TC,A,04112,01,205.46,205.46
70481,TC,A,04212,05,185.99,185.99
70481,TC,A,04312,00,179.84,179.84
70481,TC,A,04412,09,201.16,201.16
70481,TC,A,04412,11,204.56,204.56
70481,TC,A,04412,15,203.98,203.98
70481,TC,A,04412,18,204.21,204.21
70481,TC,A,04412,20,186.45,186.45
70481,TC,A,04412,28,198.91,198.91
70481,TC,A,04412,31,205.96,205.96
70481,TC,A,04412,99,189.26,189.26
70481,TC,A,05102,00,182.88,182.88
70481,TC,A,05202,00,183.75,183.75
70481,TC,A,05302,01,193.58,193.58
70481,TC,A,05302,02,194.39,194.39
70481,TC,A,05302,99,174.22,174.22
70481,TC,A,05402,00,183.44,183.44
70481,TC,A,06102,12,189.21,189.21
70481,TC,A,06102,15,212.7,212.7
70481,TC,A,06102,16,209,209
70481,TC,A,06102,99,185.58,185.58
70481,TC,A,06202,00,203.81,203.81
70481,TC,A,06302,00,192.92,192.92
70481,TC,A,07102,13,175.88,175.88
